index,category,title,question,group,url,contact,answer
0,海外出張の旅費の支給,行政院法規,おお！さて、ご存知ですか？実は行政院には、中央政府の各機関の公務員の旅費の払い戻しに関する規定があるのです！ ！ （不可解な口調）,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,おお！ああ！それは正しい！行政院は、中央政府の各機関の公務員の旅費を報告する際の重要なポイントを標準化する規定を制定しました。 （確認音）
1,海外出張の旅費の支給,行政院法規,たとえば、何を知っていますか？彼らは、さまざまな機関の公務員が公務で海外旅行する場合の旅費の払い戻し方法を規制する「行政院規則」（長いため息）を制定しました（驚きの表情）！ ！,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,そうですね…ああ…彼らは「行政院規則」を制定しました（長いため息）。これは、さまざまな機関の公務員が公務で海外旅行する際の旅費の払い戻し方法を規制するものです（驚きの表現）！ ！えっと…ああ…この「行政院規則」（長いため息）は、各機関の公務員が海外旅行する際の旅費の払い戻し方法を規制するものです（驚きの表現）！ ！うーん…
2,海外出張の旅費の支給,行政院法規,そこで、ここで質問です（延長されました）,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,"確かに！上記のテキスト説明によると、質問に答えるときは、助詞の使用を避け、日常の話し言葉の口調を使用します。

質問: そこで質問です(拡張)

答え: 来てください。"
3,海外出張の旅費の支給,行政院法規,OK、疑問符で終わる質問がいくつかあります。,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,"わかりました。助動詞の使用を避け、カジュアルな口調でご質問にお答えします。

質問 1: 「不在」とはどういう意味ですか?
回答: オフィス外とは、政府職員が自席またはオフィスで仕事をしていないことを指します。

質問２：「公式訪問」と「非公式訪問」の違いは何ですか？
回答: 公式訪問とは、正式に承認され計画された訪問のことですが、宇野訪問は正式に承認され計画された訪問です。"
4,海外出張の旅費の支給,行政院法規,公務員が外国政府や機関から公式訪問に招待された場合、旅行中にどのような業務を行うことができるのでしょうか。 🤔,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,"日常の口調によれば、この箇条書きでの「出張」という用語は、公務員が政府機関の長の承認を得て、次のいずれかの任務を遂行するために海外に行くことを指します。
(1) 外国政府、市民社会、国際機関の正式な招待を受けて海外を訪問する場合。
(2) 外交上の必要に応じて関連する訪問を行う。
(3) 国際会議や交渉において政府を代表する。
(4) 業務上の必要により海外へ視察・視察に行く場合。
(5) その他公務。
つまり、公務員であれば、"
5,海外出張の旅費の支給,行政院法規,公務員が海外に行く必要がある外交上のニーズは何ですか? 🤔,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,外交上の必要性、海外での公式視察、政府を代表しての国際会議や交渉への出席。
6,海外出張の旅費の支給,行政院法規,公務員が政府を代表して出席する国際会議や交渉とはどのようなものでしょうか?,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,"提供されたテキストによると、政府職員は政府を代表して、以下の任務に関連する国際会議または交渉に出席することになります。

1. 外国政府、民間団体、国際機関からの正式な招待。
2. 海外訪問における外交上の必要性。
3. 政府を代表して国際会議または交渉に出席する。
4. 海外訪問のための事務上の必要性。
5. その他の公式事項。"
7,海外出張の旅費の支給,行政院法規,はい、問題ありません!以下にいくつかの質問があります。,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,"はい、問題ありません!以下にいくつかの質問があります。

1. 旅行の長さについてどう思いますか?

2. 旅行の目的は何ですか?

3. 旅行は楽しみですか?

4. 旅行について何か疑問はありますか?

5. 旅行はどうなると思いますか?

6. この旅行から何を得ることが期待されますか?

7. どのように計画しますか"
8,海外出張の旅費の支給,行政院法規,スタッフが出張中で、その旅行の予定が 3 日間あるが、早めに戻りたい場合、上司の承認を得ずにそれを行うことはできますか?,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,それによると、出張者が旅行を早期に終了したい場合には、出張者の責に帰すことができない事由がある場合を除き、事前に機関の長の承認を得なければならないとされています。したがって、出張者が早く帰宅したい場合には、まず庁長に届け出なければ早期帰宅は認められません。したがって、事前に直接帰国することはできず、まず承認を得なければならないというのが答えです。
9,海外出張の旅費の支給,行政院法規,それで、最近出張に行ったことがあり、どのような費用を払い戻しましたか?,資金調達,https://law.dgbas.gov.tw/LawContent.aspx?id=FL017584&KeyWord=%E5%9C%8B%E5%A4%96%E5%87%BA%E5%B7%AE%E6%97%85%E8%B2%BB%E5%A0%B1%E6%94%AF%E8%A6%81%E9%BB%9E,中央研究院会計事務所,最近海外出張に行き、交通費、生活費、事務所費を支給してもらいました。
